zcta,BlockCode,TechCategory,max_ad_down,max_ad_up
94501,060014279002003,Copper (DSL/VDSL),50.0,10.0
94501,060014279002003,Fiber to the Premises,1000.0,1000.0
94501,060014279002004,Copper (DSL/VDSL),50.0,10.0
94501,060014279002004,Fiber to the Premises,1000.0,1000.0
94501,060014279002005,Fiber to the Premises,1000.0,1000.0
94501,060014279002006,Copper (DSL/VDSL),25.0,5.0
94501,060014279002006,Fiber to the Premises,1000.0,1000.0
94501,060014279002007,Copper (DSL/VDSL),50.0,10.0
94501,060014279002007,Fiber to the Premises,1000.0,1000.0
94501,060014279002008,Fiber to the Premises,1000.0,1000.0
94501,060014279002009,Copper (DSL/VDSL),50.0,10.0
94501,060014279002009,Fiber to the Premises,1000.0,1000.0
94501,060014279002010,Copper (DSL/VDSL),18.0,1.5
94501,060014279002010,Fiber to the Premises,1000.0,1000.0
94501,060014279002011,Copper (DSL/VDSL),50.0,10.0
94501,060014279002011,Fiber to the Premises,1000.0,1000.0
94501,060014279002012,Copper (DSL/VDSL),50.0,10.0
94501,060014279002012,Fiber to the Premises,1000.0,1000.0
94501,060014279002013,Copper (DSL/VDSL),25.0,5.0
94501,060014279002013,Fiber to the Premises,1000.0,1000.0
94501,060014279002014,Copper (DSL/VDSL),50.0,10.0
94501,060014279002014,Fiber to the Premises,1000.0,1000.0
94501,060014279002015,Copper (DSL/VDSL),50.0,10.0
94501,060014279002015,Fiber to the Premises,1000.0,1000.0
94501,060014279002016,Copper (DSL/VDSL),50.0,10.0
94501,060014279002016,Fiber to the Premises,1000.0,1000.0
94501,060014279002017,Copper (DSL/VDSL),100.0,20.0
94501,060014279002017,Fiber to the Premises,1000.0,1000.0
94501,060014279003000,Copper (DSL/VDSL),100.0,20.0
94501,060014279003000,Fiber to the Premises,1000.0,1000.0
94501,060014279003001,Copper (DSL/VDSL),100.0,20.0
94501,060014279003001,Fiber to the Premises,1000.0,1000.0
94501,060014279003002,Copper (DSL/VDSL),100.0,20.0
94501,060014279003002,Fiber to the Premises,1000.0,1000.0
94501,060014279003003,Copper (DSL/VDSL),50.0,10.0
94501,060014279003003,Fiber to the Premises,1000.0,1000.0
94501,060014279003006,Copper (DSL/VDSL),100.0,20.0
94501,060014279003006,Fiber to the Premises,1000.0,1000.0
94501,060014279003007,Copper (DSL/VDSL),50.0,10.0
94501,060014279003007,Fiber to the Premises,1000.0,1000.0
94501,060014279003008,Copper (DSL/VDSL),100.0,20.0
94501,060014279003008,Fiber to the Premises,1000.0,1000.0
94501,060014279004000,Copper (DSL/VDSL),75.0,20.0
94501,060014279004000,Fiber to the Premises,1000.0,1000.0
94501,060014279004001,Copper (DSL/VDSL),75.0,20.0
94501,060014279004001,Fiber to the Premises,1000.0,1000.0
94501,060014279004002,Copper (DSL/VDSL),75.0,20.0
94501,060014279004002,Fiber to the Premises,1000.0,1000.0
94501,060014279004003,Copper (DSL/VDSL),50.0,10.0
94501,060014279004003,Fiber to the Premises,1000.0,1000.0
94501,060014279004004,Copper (DSL/VDSL),100.0,20.0
94501,060014279004004,Fiber to the Premises,1000.0,1000.0
94501,060014279004005,Copper (DSL/VDSL),100.0,20.0
94501,060014279004005,Fiber to the Premises,1000.0,1000.0
94501,060014279005000,Copper (DSL/VDSL),50.0,10.0
94501,060014279005000,Fiber to the Premises,1000.0,1000.0
94501,060014279005001,Copper (DSL/VDSL),100.0,20.0
94501,060014279005001,Fiber to the Premises,1000.0,1000.0
94501,060014279005002,Copper (DSL/VDSL),100.0,20.0
94501,060014279005002,Fiber to the Premises,1000.0,1000.0
94501,060014279005004,Copper (DSL/VDSL),100.0,20.0
94501,060014279005005,Copper (DSL/VDSL),100.0,20.0
94501,060014279005005,Fiber to the Premises,1000.0,1000.0
94501,060014279005006,Copper (DSL/VDSL),75.0,20.0
94501,060014279005006,Fiber to the Premises,1000.0,1000.0
94501,060014280001000,Copper (DSL/VDSL),50.0,10.0
94501,060014280001000,Fiber to the Premises,1000.0,1000.0
94501,060014280001001,Copper (DSL/VDSL),75.0,20.0
94501,060014280001001,Fiber to the Premises,1000.0,1000.0
94501,060014280001003,Copper (DSL/VDSL),75.0,20.0
94501,060014280001005,Copper (DSL/VDSL),100.0,20.0
94501,060014280001005,Fiber to the Premises,1000.0,1000.0
94501,060014280001007,Copper (DSL/VDSL),100.0,20.0
94501,060014280001009,Copper (DSL/VDSL),50.0,10.0
94501,060014280001009,Fiber to the Premises,1000.0,1000.0
94501,060014280001010,Copper (DSL/VDSL),100.0,20.0
94501,060014280001011,Copper (DSL/VDSL),100.0,20.0
94501,060014280002000,Copper (DSL/VDSL),100.0,20.0
94501,060014280002000,Fiber to the Premises,1000.0,1000.0
94501,060014280002002,Copper (DSL/VDSL),100.0,20.0
94501,060014280002002,Fiber to the Premises,1000.0,1000.0
94501,060014280002004,Copper (DSL/VDSL),100.0,20.0
94501,060014280002004,Fiber to the Premises,1000.0,1000.0
94501,060014280002005,Copper (DSL/VDSL),75.0,20.0
94501,060014280002005,Fiber to the Premises,1000.0,1000.0
94501,060014280003000,Copper (DSL/VDSL),100.0,20.0
94501,060014280003000,Fiber to the Premises,1000.0,1000.0
94501,060014280003002,Copper (DSL/VDSL),100.0,20.0
94501,060014280003002,Fiber to the Premises,1000.0,1000.0
94501,060014280003004,Copper (DSL/VDSL),75.0,20.0
94501,060014280003004,Fiber to the Premises,1000.0,1000.0
94501,060014280003005,Copper (DSL/VDSL),50.0,10.0
94501,060014280003005,Fiber to the Premises,1000.0,1000.0
94501,060014281001000,Copper (DSL/VDSL),50.0,10.0
94501,060014281001000,Fiber to the Premises,1000.0,1000.0
94501,060014281001001,Copper (DSL/VDSL),75.0,20.0
94501,060014281001001,Fiber to the Premises,1000.0,1000.0
94501,060014281001002,Copper (DSL/VDSL),50.0,10.0
94501,060014281001002,Fiber to the Premises,1000.0,1000.0
94501,060014281001003,Copper (DSL/VDSL),75.0,20.0
94501,060014281001003,Fiber to the Premises,1000.0,1000.0
94501,060014281001005,Copper (DSL/VDSL),75.0,20.0
94501,060014281001005,Fiber to the Premises,1000.0,1000.0
94501,060014281001006,Copper (DSL/VDSL),75.0,20.0
94501,060014281001006,Fiber to the Premises,1000.0,1000.0
94501,060014281001007,Copper (DSL/VDSL),75.0,20.0
94501,060014281001007,Fiber to the Premises,1000.0,1000.0
94501,060014281001010,Copper (DSL/VDSL),25.0,5.0
94501,060014281001010,Fiber to the Premises,1000.0,1000.0
94501,060014281001012,Copper (DSL/VDSL),50.0,10.0
94501,060014281001012,Fiber to the Premises,1000.0,1000.0
94501,060014281001013,Copper (DSL/VDSL),50.0,10.0
94501,060014281001013,Fiber to the Premises,1000.0,1000.0
94501,060014281001014,Copper (DSL/VDSL),75.0,20.0
94501,060014281002000,Copper (DSL/VDSL),50.0,10.0
94501,060014281002000,Fiber to the Premises,1000.0,1000.0
94501,060014281002001,Copper (DSL/VDSL),25.0,5.0
94501,060014281002001,Fiber to the Premises,1000.0,1000.0
94501,060014281002002,Copper (DSL/VDSL),25.0,5.0
94501,060014281002002,Fiber to the Premises,1000.0,1000.0
94501,060014281002003,Copper (DSL/VDSL),50.0,10.0
94501,060014281002003,Fiber to the Premises,1000.0,1000.0
94501,060014281002004,Copper (DSL/VDSL),50.0,10.0
94501,060014281002004,Fiber to the Premises,1000.0,1000.0
94501,060014281002005,Copper (DSL/VDSL),50.0,10.0
94501,060014281002005,Fiber to the Premises,1000.0,1000.0
94501,060014281002006,Copper (DSL/VDSL),50.0,10.0
94501,060014281002006,Fiber to the Premises,1000.0,1000.0
94501,060014281002007,Copper (DSL/VDSL),50.0,10.0
94501,060014281002007,Fiber to the Premises,1000.0,1000.0
94501,060014281002008,Copper (DSL/VDSL),50.0,10.0
94501,060014281002008,Fiber to the Premises,1000.0,1000.0
94501,060014281002009,Copper (DSL/VDSL),100.0,20.0
94501,060014281002009,Fiber to the Premises,1000.0,1000.0
94501,060014281002010,Copper (DSL/VDSL),50.0,10.0
94501,060014281002010,Fiber to the Premises,1000.0,1000.0
94501,060014281002011,Fiber to the Premises,1000.0,1000.0
94501,060014281002012,Copper (DSL/VDSL),50.0,10.0
94501,060014281002012,Fiber to the Premises,1000.0,1000.0
94501,060014281002013,Copper (DSL/VDSL),50.0,10.0
94501,060014281002013,Fiber to the Premises,1000.0,1000.0
94501,060014281002014,Copper (DSL/VDSL),50.0,10.0
94501,060014281002014,Fiber to the Premises,1000.0,1000.0
94501,060014281002015,Copper (DSL/VDSL),25.0,5.0
94501,060014281002015,Fiber to the Premises,1000.0,1000.0
94501,060014281002016,Copper (DSL/VDSL),25.0,5.0
94501,060014281002016,Fiber to the Premises,1000.0,1000.0
94501,060014281002017,Copper (DSL/VDSL),75.0,20.0
94501,060014281002017,Fiber to the Premises,1000.0,1000.0
94501,060014281002018,Fiber to the Premises,1000.0,1000.0
94501,060014281002019,Copper (DSL/VDSL),3.0,1.0
94501,060014281002019,Fiber to the Premises,1000.0,1000.0
94501,060014281002020,Fiber to the Premises,1000.0,1000.0
94501,060014281002021,Copper (DSL/VDSL),50.0,10.0
94501,060014281002021,Fiber to the Premises,1000.0,1000.0
94501,060014281002022,Copper (DSL/VDSL),50.0,10.0
94501,060014281002022,Fiber to the Premises,1000.0,1000.0
94501,060014281003000,Copper (DSL/VDSL),100.0,20.0
94501,060014281003000,Fiber to the Premises,1000.0,1000.0
94501,060014281003001,Copper (DSL/VDSL),100.0,20.0
94501,060014281003001,Fiber to the Premises,1000.0,1000.0
94501,060014281003002,Copper (DSL/VDSL),100.0,20.0
94501,060014281003003,Copper (DSL/VDSL),100.0,20.0
94501,060014281003005,Copper (DSL/VDSL),75.0,20.0
94501,060014281003005,Fiber to the Premises,1000.0,1000.0
94501,060014281003006,Copper (DSL/VDSL),50.0,10.0
94501,060014281003006,Fiber to the Premises,1000.0,1000.0
94501,060014281003007,Copper (DSL/VDSL),100.0,20.0
94501,060014281003007,Fiber to the Premises,1000.0,1000.0
94501,060014281003008,Copper (DSL/VDSL),50.0,10.0
94501,060014281003008,Fiber to the Premises,1000.0,1000.0
94501,060014281003009,Copper (DSL/VDSL),50.0,10.0
94501,060014281003009,Fiber to the Premises,1000.0,1000.0
94501,060014281004000,Copper (DSL/VDSL),75.0,20.0
94501,060014281004001,Copper (DSL/VDSL),100.0,20.0
94501,060014281004001,Fiber to the Premises,1000.0,1000.0
94501,060014281004002,Copper (DSL/VDSL),75.0,20.0
94501,060014281004003,Copper (DSL/VDSL),100.0,20.0
94501,060014281004004,Copper (DSL/VDSL),100.0,20.0
94501,060014281004005,Copper (DSL/VDSL),100.0,20.0
94501,060014281004005,Fiber to the Premises,1000.0,1000.0
94501,060014281004006,Copper (DSL/VDSL),50.0,10.0
94501,060014281004006,Fiber to the Premises,1000.0,1000.0
94501,060014281004007,Copper (DSL/VDSL),100.0,20.0
94501,060014281004007,Fiber to the Premises,1000.0,1000.0
94501,060014281004008,Copper (DSL/VDSL),100.0,20.0
94501,060014281004008,Fiber to the Premises,1000.0,1000.0
94501,060014281004010,Copper (DSL/VDSL),100.0,20.0
94501,060014281004010,Fiber to the Premises,1000.0,1000.0
94501,060014282001000,Copper (DSL/VDSL),50.0,10.0
94501,060014282001000,Fiber to the Premises,1000.0,1000.0
94501,060014282001001,Fiber to the Premises,1000.0,1000.0
94501,060014282001002,Copper (DSL/VDSL),50.0,10.0
94501,060014282001002,Fiber to the Premises,1000.0,1000.0
94501,060014282001003,Copper (DSL/VDSL),75.0,20.0
94501,060014282001003,Fiber to the Premises,1000.0,1000.0
94501,060014282001004,Copper (DSL/VDSL),50.0,10.0
94501,060014282001004,Fiber to the Premises,1000.0,1000.0
94501,060014282001005,Copper (DSL/VDSL),25.0,5.0
94501,060014282001005,Fiber to the Premises,1000.0,1000.0
94501,060014282001006,Copper (DSL/VDSL),75.0,20.0
94501,060014282001006,Fiber to the Premises,1000.0,1000.0
94501,060014282001007,Copper (DSL/VDSL),25.0,5.0
94501,060014282001007,Fiber to the Premises,1000.0,1000.0
94501,060014282001008,Fiber to the Premises,1000.0,1000.0
94501,060014282001010,Copper (DSL/VDSL),50.0,10.0
94501,060014282001010,Fiber to the Premises,1000.0,1000.0
94501,060014282001011,Copper (DSL/VDSL),50.0,10.0
94501,060014282001011,Fiber to the Premises,1000.0,1000.0
94501,060014282001012,Copper (DSL/VDSL),50.0,10.0
94501,060014282001012,Fiber to the Premises,1000.0,1000.0
94501,060014282001013,Fiber to the Premises,1000.0,1000.0
94501,060014282001014,Fiber to the Premises,1000.0,1000.0
94501,060014282001015,Copper (DSL/VDSL),6.0,1.0
94501,060014282001015,Fiber to the Premises,1000.0,1000.0
94501,060014282001016,Copper (DSL/VDSL),6.0,1.0
94501,060014282001016,Fiber to the Premises,1000.0,1000.0
94501,060014282001017,Copper (DSL/VDSL),6.0,1.0
94501,060014282001017,Fiber to the Premises,1000.0,1000.0
94501,060014282001018,Fiber to the Premises,1000.0,1000.0
94501,060014282001019,Copper (DSL/VDSL),25.0,5.0
94501,060014282001019,Fiber to the Premises,1000.0,1000.0
94501,060014282001020,Copper (DSL/VDSL),6.0,1.0
94501,060014282001020,Fiber to the Premises,1000.0,1000.0
94501,060014282001021,Copper (DSL/VDSL),6.0,1.0
94501,060014282001021,Fiber to the Premises,1000.0,1000.0
94501,060014282001022,Copper (DSL/VDSL),6.0,1.0
94501,060014282001022,Fiber to the Premises,1000.0,1000.0
94501,060014282001023,Copper (DSL/VDSL),25.0,5.0
94501,060014282001023,Fiber to the Premises,1000.0,1000.0
94501,060014282001024,Copper (DSL/VDSL),6.0,1.0
94501,060014282001025,Copper (DSL/VDSL),25.0,5.0
94501,060014282001025,Fiber to the Premises,1000.0,1000.0
94501,060014282002000,Copper (DSL/VDSL),50.0,10.0
94501,060014282002000,Fiber to the Premises,1000.0,1000.0
94501,060014282002000,Other/Unknown,0.416,0.416
94501,060014282002006,Copper (DSL/VDSL),75.0,20.0
94501,060014282002006,Fiber to the Premises,1000.0,1000.0
94501,060014282002007,Copper (DSL/VDSL),12.0,1.5
94501,060014282002007,Fiber to the Premises,1000.0,1000.0
94501,060014282002009,Copper (DSL/VDSL),75.0,20.0
94501,060014282002009,Fiber to the Premises,1000.0,1000.0
94501,060014282002010,Copper (DSL/VDSL),75.0,20.0
94501,060014282002012,Copper (DSL/VDSL),100.0,20.0
94501,060014282002013,Copper (DSL/VDSL),50.0,10.0
94501,060014282002014,Copper (DSL/VDSL),100.0,20.0
94501,060014282002015,Copper (DSL/VDSL),75.0,20.0
94501,060014282002016,Copper (DSL/VDSL),100.0,20.0
94501,060014282002016,Fiber to the Premises,1000.0,1000.0
94501,060014282002018,Copper (DSL/VDSL),100.0,20.0
94501,060014282002018,Fiber to the Premises,1000.0,1000.0
94501,060014282002019,Copper (DSL/VDSL),25.0,5.0
94501,060014282002019,Fiber to the Premises,1000.0,1000.0
94501,060014282002020,Copper (DSL/VDSL),6.0,1.0
94501,060014282002020,Fiber to the Premises,1000.0,1000.0
94501,060014282003000,Copper (DSL/VDSL),100.0,20.0
94501,060014282003000,Fiber to the Premises,1000.0,1000.0
94501,060014282003002,Copper (DSL/VDSL),100.0,20.0
94501,060014282003002,Fiber to the Premises,1000.0,1000.0
94501,060014282003004,Copper (DSL/VDSL),75.0,20.0
94501,060014282003004,Fiber to the Premises,1000.0,1000.0
94501,060014282003007,Copper (DSL/VDSL),50.0,10.0
94501,060014282003007,Fiber to the Premises,1000.0,1000.0
94501,060014282003009,Copper (DSL/VDSL),50.0,10.0
94501,060014282003009,Fiber to the Premises,1000.0,1000.0
94501,060014282003010,Copper (DSL/VDSL),50.0,10.0
94501,060014282003010,Fiber to the Premises,1000.0,1000.0
94501,060014282003011,Copper (DSL/VDSL),50.0,10.0
94501,060014282003011,Fiber to the Premises,1000.0,1000.0
94501,060014282003012,Copper (DSL/VDSL),25.0,5.0
94501,060014282003012,Fiber to the Premises,1000.0,1000.0
94501,060014282004000,Copper (DSL/VDSL),100.0,20.0
94501,060014282004000,Fiber to the Premises,1000.0,1000.0
94501,060014282004002,Copper (DSL/VDSL),100.0,20.0
94501,060014282004002,Fiber to the Premises,1000.0,1000.0
94501,060014282004003,Copper (DSL/VDSL),100.0,20.0
94501,060014282004003,Fiber to the Premises,1000.0,1000.0
94501,060014282004005,Copper (DSL/VDSL),50.0,10.0
94501,060014282004005,Fiber to the Premises,1000.0,1000.0
94501,060014282004006,Copper (DSL/VDSL),50.0,10.0
94501,060014282004006,Fiber to the Premises,1000.0,1000.0
94501,060014282004008,Copper (DSL/VDSL),100.0,20.0
94501,060014282004008,Fiber to the Premises,1000.0,1000.0
94501,060014282004010,Copper (DSL/VDSL),75.0,20.0
94501,060014282004010,Fiber to the Premises,1000.0,1000.0
94501,060014282005000,Copper (DSL/VDSL),75.0,20.0
94501,060014282005000,Fiber to the Premises,1000.0,1000.0
94501,060014282005001,Copper (DSL/VDSL),100.0,20.0
94501,060014282005001,Fiber to the Premises,1000.0,1000.0
94501,060014282005002,Copper (DSL/VDSL),50.0,10.0
94501,060014282005002,Fiber to the Premises,1000.0,1000.0
94501,060014282005003,Fiber to the Premises,1000.0,1000.0
94501,060014282005004,Copper (DSL/VDSL),50.0,10.0
94501,060014282005004,Fiber to the Premises,1000.0,1000.0
94501,060014282005005,Copper (DSL/VDSL),50.0,10.0
94501,060014282005005,Fiber to the Premises,1000.0,1000.0
94501,060014282005006,Copper (DSL/VDSL),25.0,5.0
94501,060014282005006,Fiber to the Premises,1000.0,1000.0
94501,060014282005007,Copper (DSL/VDSL),100.0,20.0
94501,060014282005007,Fiber to the Premises,1000.0,1000.0
94501,060014282005008,Copper (DSL/VDSL),100.0,20.0
94501,060014282005008,Fiber to the Premises,1000.0,1000.0
94501,060014282005009,Copper (DSL/VDSL),75.0,20.0
94501,060014282005009,Fiber to the Premises,1000.0,1000.0
94501,060014282005010,Copper (DSL/VDSL),50.0,10.0
94501,060014282005010,Fiber to the Premises,1000.0,1000.0
94501,060014282005011,Copper (DSL/VDSL),50.0,10.0
94501,060014282005011,Fiber to the Premises,1000.0,1000.0
94501,060014282005012,Copper (DSL/VDSL),50.0,10.0
94501,060014282005012,Fiber to the Premises,1000.0,1000.0
94501,060014282005013,Copper (DSL/VDSL),75.0,20.0
94501,060014282005013,Fiber to the Premises,1000.0,1000.0
94501,060014282005014,Copper (DSL/VDSL),50.0,10.0
94501,060014282005014,Fiber to the Premises,1000.0,1000.0
94501,060014282005015,Copper (DSL/VDSL),50.0,10.0
94501,060014282005015,Fiber to the Premises,1000.0,1000.0
94501,060014282005016,Copper (DSL/VDSL),50.0,10.0
94501,060014282005016,Fiber to the Premises,1000.0,1000.0
94501,060014284001000,Copper (DSL/VDSL),100.0,20.0
94501,060014284001000,Fiber to the Premises,1000.0,1000.0
94501,060014284001001,Copper (DSL/VDSL),50.0,10.0
94501,060014284001001,Fiber to the Premises,1000.0,1000.0
94501,060014284001003,Copper (DSL/VDSL),100.0,20.0
94501,060014284001004,Copper (DSL/VDSL),75.0,20.0
94501,060014284001005,Copper (DSL/VDSL),100.0,20.0
94501,060014284001009,Copper (DSL/VDSL),12.0,1.5
94501,060014284002000,Copper (DSL/VDSL),18.0,1.5
94501,060014284002000,Fiber to the Premises,1000.0,1000.0
94501,060014284002001,Copper (DSL/VDSL),18.0,1.5
94501,060014284002001,Fiber to the Premises,1000.0,1000.0
94501,060014284002002,Copper (DSL/VDSL),100.0,20.0
94501,060014284002002,Fiber to the Premises,1000.0,1000.0
94501,060014284002003,Copper (DSL/VDSL),100.0,20.0
94501,060014284002003,Fiber to the Premises,1000.0,1000.0
94501,060014284002004,Copper (DSL/VDSL),100.0,20.0
94501,060014284002004,Fiber to the Premises,1000.0,1000.0
94501,060014284002005,Copper (DSL/VDSL),100.0,20.0
94501,060014284002005,Fiber to the Premises,1000.0,1000.0
94501,060014284003000,Copper (DSL/VDSL),50.0,10.0
94501,060014284003000,Fiber to the Premises,1000.0,1000.0
94501,060014284003001,Copper (DSL/VDSL),100.0,20.0
94501,060014284003001,Fiber to the Premises,1000.0,1000.0
94501,060014284003002,Copper (DSL/VDSL),75.0,20.0
94501,060014284003002,Fiber to the Premises,1000.0,1000.0
94501,060014284003003,Copper (DSL/VDSL),50.0,10.0
94501,060014284003003,Fiber to the Premises,1000.0,1000.0
94501,060014284003004,Copper (DSL/VDSL),50.0,10.0
94501,060014284003004,Fiber to the Premises,1000.0,1000.0
94501,060014284003005,Copper (DSL/VDSL),100.0,20.0
94501,060014284003005,Fiber to the Premises,1000.0,1000.0
94501,060014285001000,Copper (DSL/VDSL),100.0,20.0
94501,060014285001001,Copper (DSL/VDSL),100.0,20.0
94501,060014285001001,Fiber to the Premises,1000.0,1000.0
94501,060014285001002,Copper (DSL/VDSL),100.0,20.0
94501,060014285001003,Copper (DSL/VDSL),25.0,5.0
94501,060014285001003,Fiber to the Premises,1000.0,1000.0
94501,060014285001004,Copper (DSL/VDSL),75.0,20.0
94501,060014285001005,Copper (DSL/VDSL),25.0,5.0
94501,060014285001005,Fiber to the Premises,1000.0,1000.0
94501,060014285001006,Copper (DSL/VDSL),100.0,20.0
94501,060014285001007,Copper (DSL/VDSL),100.0,20.0
94501,060014285001008,Copper (DSL/VDSL),100.0,20.0
